Boid,Speed,TimeElapsed
Boid34,5,4.854764
Boid35,5,4.854764
Boid36,5,4.854764
Boid37,5,4.854764
Boid38,5,4.854764
Boid39,5,4.854764
Boid40,5,4.854764
Boid41,5,4.854764
Boid42,5,4.854764
Boid43,5,4.854764
Boid44,5,4.854764
Boid45,5,4.854764
Boid46,5,4.854764
Boid47,5,4.854764
Boid48,5,4.854764
Boid49,5,4.854764
Boid50,5,4.854764
Boid51,5,4.854764
Boid52,5,4.854764
Boid53,5,4.854764
Boid54,5,4.854764
Boid55,5,4.854764
Boid56,5,4.854764
Boid57,5,4.854764
Boid58,5,4.854764
Boid59,5,4.854764
Boid60,5,4.854764
Boid61,5,4.854764
Boid62,5,4.854764
Boid63,5,4.854764
Boid64,5,4.854764
Boid65,5,4.854764
Boid66,5,4.854764
Boid67,5,4.854764
Boid68,5,4.854764
Boid69,5,4.854764
Boid70,5,4.854764
Boid71,5,4.854764
Boid72,5,4.854764
Boid73,5,4.854764
Boid74,5,4.854764
Boid75,5,4.854764
Boid76,5,4.854764
Boid77,5,4.854764
Boid78,5,4.854764
Boid79,5,4.854764
Boid80,5,4.854764
Boid81,5,4.854764
Boid82,5,4.854764
Boid83,5,4.854764
Boid84,5,4.854764
Boid85,5,4.854764
Boid86,5,4.854764
Boid87,5,4.854764
Boid88,5,4.854764
Boid89,5,4.854764
Boid90,5,4.854764
Boid91,5,4.854764
Boid92,5,4.854764
Boid93,5,4.854764
Boid94,5,4.854764
Boid95,5,4.854764
Boid96,5,4.854764
Boid97,5,4.854764
Boid98,5,4.854764
Boid99,5,4.854764
Boid100,5,4.854764
Boid101,5,4.854764
Boid102,5,4.854764
Boid103,5,4.854764
Boid104,5,4.854764
Boid105,5,4.854764
Boid106,5,4.854764
Boid107,5,4.854764
Boid108,5,4.854764
Boid109,5,4.854764
Boid110,5,4.854764
Boid111,5,4.854764
Boid112,5,4.854764
Boid113,5,4.854764
Boid114,5,4.854764
Boid115,5,4.854764
Boid116,5,4.854764
Boid117,5,4.854764
Boid118,5,4.854764
Boid119,5,4.854764
Boid120,5,4.854764
Boid121,5,4.854764
Boid122,5,4.854764
Boid123,5,4.854764
Boid124,5,4.854764
Boid125,5,4.854764
Boid126,5,4.854764
Boid127,5,4.854764
Boid128,5,4.854764
Boid129,5,4.854764
Boid130,5,4.854764
Boid131,5,4.854764
Boid132,5,4.854764
Boid133,5,4.854764
Boid134,5,4.854764
Boid135,5,4.854764
Boid136,5,4.854764
Boid137,5,4.854764
Boid138,5,4.854764
Boid139,5,4.854764
Boid140,5,4.854764
Boid141,5,4.854764
Boid142,5,4.854764
Boid143,5,4.854764
Boid144,5,4.854764
Boid145,5,4.854764
Boid146,5,4.854764
Boid147,5,4.854764
Boid148,5,4.854764
Boid149,5,4.854764
Boid0,5,4.916999
Boid1,5,4.916999
Boid2,5,4.916999
Boid3,5,4.916999
Boid4,5,4.916999
Boid5,5,4.916999
Boid6,5,4.916999
Boid7,5,4.916999
Boid8,5,4.916999
Boid9,5,4.916999
Boid10,5,4.916999
Boid11,5,4.916999
Boid12,5,4.916999
Boid13,5,4.916999
Boid14,5,4.916999
Boid15,5,4.916999
Boid16,5,4.916999
Boid17,5,4.916999
Boid18,5,4.916999
Boid19,5,4.916999
Boid20,5,4.916999
Boid21,5,4.916999
Boid22,5,4.916999
Boid23,5,4.916999
Boid24,5,4.916999
Boid25,5,4.916999
Boid26,5,4.916999
Boid27,5,4.916999
Boid28,5,4.916999
Boid29,5,4.916999
Boid30,5,4.916999
Boid31,5,4.916999
Boid32,5,4.916999
Boid33,5,4.916999
Boid34,5,4.916999
Boid35,5,4.916999
Boid36,5,4.916999
Boid37,5,4.916999
Boid38,5,4.916999
Boid39,5,4.916999
Boid40,5,4.916999
Boid41,5,4.916999
Boid42,5,4.916999
Boid43,5,4.916999
Boid44,5,4.916999
Boid45,5,4.916999
Boid46,5,4.916999
Boid47,5,4.916999
Boid48,5,4.916999
Boid49,5,4.916999
Boid50,5,4.916999
Boid51,5,4.916999
Boid52,5,4.916999
Boid53,5,4.916999
Boid54,5,4.916999
Boid55,5,4.916999
Boid56,5,4.916999
Boid57,5,4.916999
Boid58,5,4.916999
Boid59,5,4.916999
Boid60,5,4.916999
Boid61,5,4.916999
Boid62,5,4.916999
Boid63,5,4.916999
Boid64,5,4.916999
Boid65,5,4.916999
Boid66,5,4.916999
Boid67,5,4.916999
Boid68,5,4.916999
Boid69,5,4.916999
Boid70,5,4.916999
Boid71,5,4.916999
Boid72,5,4.916999
Boid73,5,4.916999
Boid74,5,4.916999
Boid75,5,4.916999
Boid76,5,4.916999
Boid77,5,4.916999
Boid78,5,4.916999
Boid79,5,4.916999
Boid80,5,4.916999
Boid81,5,4.916999
Boid82,5,4.916999
Boid83,5,4.916999
Boid84,5,4.916999
Boid85,5,4.916999
Boid86,5,4.916999
Boid87,5,4.916999
Boid88,5,4.916999
Boid89,5,4.916999
Boid90,5,4.916999
Boid91,5,4.916999
Boid92,5,4.916999
Boid93,5,4.916999
Boid94,5,4.916999
Boid95,5,4.916999
Boid96,5,4.916999
Boid97,5,4.916999
Boid98,5,4.916999
Boid99,5,4.916999
Boid100,5,4.916999
Boid101,5,4.916999
Boid102,5,4.916999
Boid103,5,4.916999
Boid104,5,4.916999
Boid105,5,4.916999
Boid106,5,4.916999
Boid107,5,4.916999
Boid108,5,4.916999
Boid109,5,4.916999
Boid110,5,4.916999
Boid111,5,4.916999
Boid112,5,4.916999
Boid113,5,4.916999
Boid114,5,4.916999
Boid115,5,4.916999
Boid116,5,4.916999
Boid117,5,4.916999
Boid118,5,4.916999
Boid119,5,4.916999
Boid120,5,4.916999
Boid121,5,4.916999
Boid122,5,4.916999
Boid123,5,4.916999
Boid124,5,4.916999
Boid125,5,4.916999
Boid126,5,4.916999
Boid127,5,4.916999
Boid128,5,4.916999
Boid129,5,4.916999
Boid130,5,4.916999
Boid131,5,4.916999
Boid132,5,4.916999
Boid133,5,4.916999
Boid134,5,4.916999
Boid135,5,4.916999
Boid136,5,4.916999
Boid137,5,4.916999
Boid138,5,4.916999
Boid139,5,4.916999
Boid140,5,4.916999
Boid141,5,4.916999
Boid142,5,4.916999
Boid143,5,4.916999
Boid144,5,4.916999
Boid145,5,4.916999
Boid146,5,4.916999
Boid147,5,4.916999
Boid148,5,4.916999
Boid149,5,4.916999
Boid0,5,4.979927
Boid1,5,4.979927
Boid2,5,4.979927
Boid3,5,4.979927
Boid4,5,4.979927
Boid5,5,4.979927
Boid6,5,4.979927
Boid7,5,4.979927
Boid8,5,4.979927
Boid9,5,4.979927
Boid10,5,4.979927
Boid11,5,4.979927
Boid12,5,4.979927
Boid13,5,4.979927
Boid14,5,4.979927
Boid15,5,4.979927
Boid16,5,4.979927
Boid17,5,4.979927
Boid18,5,4.979927
Boid19,5,4.979927
Boid20,5,4.979927
Boid21,5,4.979927
Boid22,5,4.979927
Boid23,5,4.979927
Boid24,5,4.979927
Boid25,5,4.979927
Boid26,5,4.979927
Boid27,5,4.979927
Boid28,5,4.979927
Boid29,5,4.979927
Boid30,5,4.979927
Boid31,5,4.979927
Boid32,5,4.979927
Boid33,5,4.979927
Boid34,5,4.979927
Boid35,5,4.979927
Boid36,5,4.979927
Boid37,5,4.979927
Boid38,5,4.979927
Boid39,5,4.979927
Boid40,5,4.979927
Boid41,5,4.979927
Boid42,5,4.979927
Boid43,5,4.979927
Boid44,5,4.979927
Boid45,5,4.979927
Boid46,5,4.979927
Boid47,5,4.979927
Boid48,5,4.979927
Boid49,5,4.979927
Boid50,5,4.979927
Boid51,5,4.979927
Boid52,5,4.979927
Boid53,5,4.979927
Boid54,5,4.979927
Boid55,5,4.979927
Boid56,5,4.979927
Boid57,5,4.979927
Boid58,5,4.979927
Boid59,5,4.979927
Boid60,5,4.979927
Boid61,5,4.979927
Boid62,5,4.979927
Boid63,5,4.979927
Boid64,5,4.979927
Boid65,5,4.979927
Boid66,5,4.979927
Boid67,5,4.979927
Boid68,5,4.979927
Boid69,5,4.979927
Boid70,5,4.979927
Boid71,5,4.979927
Boid72,5,4.979927
Boid73,5,4.979927
Boid74,5,4.979927
Boid75,5,4.979927
Boid76,5,4.979927
Boid77,5,4.979927
Boid78,5,4.979927
Boid79,5,4.979927
Boid80,5,4.979927
Boid81,5,4.979927
Boid82,5,4.979927
Boid83,5,4.979927
Boid84,5,4.979927
Boid85,5,4.979927
Boid86,5,4.979927
Boid87,5,4.979927
Boid88,5,4.979927
Boid89,5,4.979927
Boid90,5,4.979927
Boid91,5,4.979927
Boid92,5,4.979927
Boid93,5,4.979927
Boid94,5,4.979927
Boid95,5,4.979927
Boid96,5,4.979927
Boid97,5,4.979927
Boid98,5,4.979927
Boid99,5,4.979927
Boid100,5,4.979927
Boid101,5,4.979927
Boid102,5,4.979927
Boid103,5,4.979927
Boid104,5,4.979927
Boid105,5,4.979927
Boid106,5,4.979927
Boid107,5,4.979927
Boid108,5,4.979927
Boid109,5,4.979927
Boid110,5,4.979927
Boid111,5,4.979927
Boid112,5,4.979927
Boid113,5,4.979927
Boid114,5,4.979927
Boid115,5,4.979927
Boid116,5,4.979927
Boid117,5,4.979927
Boid118,5,4.979927
Boid119,5,4.979927
Boid120,5,4.979927
Boid121,5,4.979927
Boid122,5,4.979927
Boid123,5,4.979927
Boid124,5,4.979927
Boid125,5,4.979927
Boid126,5,4.979927
Boid127,5,4.979927
Boid128,5,4.979927
Boid129,5,4.979927
Boid130,5,4.979927
Boid131,5,4.979927
Boid132,5,4.979927
Boid133,5,4.979927
Boid134,5,4.979927
Boid135,5,4.979927
Boid136,5,4.979927
Boid137,5,4.979927
Boid138,5,4.979927
Boid139,5,4.979927
Boid140,5,4.979927
Boid141,5,4.979927
Boid142,5,4.979927
Boid143,5,4.979927
Boid144,5,4.979927
Boid145,5,4.979927
Boid146,5,4.979927
Boid147,5,4.979927
Boid148,5,4.979927
Boid149,5,4.979927
Boid0,5,5.048723
Boid1,5,5.048723
Boid2,5,5.048723
Boid3,5,5.048723
Boid4,5,5.048723
Boid5,5,5.048723
Boid6,5,5.048723
Boid7,5,5.048723
Boid8,5,5.048723
Boid9,5,5.048723
Boid10,5,5.048723
Boid11,5,5.048723
Boid12,5,5.048723
Boid13,5,5.048723
Boid14,5,5.048723
Boid15,5,5.048723
Boid16,5,5.048723
Boid17,5,5.048723
Boid18,5,5.048723
Boid19,5,5.048723
Boid20,5,5.048723
Boid21,5,5.048723
Boid22,5,5.048723
Boid23,5,5.048723
Boid24,5,5.048723
Boid25,5,5.048723
Boid26,5,5.048723
Boid27,5,5.048723
Boid28,5,5.048723
Boid29,5,5.048723
Boid30,5,5.048723
Boid31,5,5.048723
Boid32,5,5.048723
Boid33,5,5.048723
Boid34,5,5.048723
Boid35,5,5.048723
Boid36,5,5.048723
Boid37,5,5.048723
Boid38,5,5.048723
Boid39,5,5.048723
Boid40,5,5.048723
Boid41,5,5.048723
Boid42,5,5.048723
Boid43,5,5.048723
Boid44,5,5.048723
Boid45,5,5.048723
Boid46,5,5.048723
Boid47,5,5.048723
Boid48,5,5.048723
Boid49,5,5.048723
Boid50,5,5.048723
Boid51,5,5.048723
Boid52,5,5.048723
Boid53,5,5.048723
Boid54,5,5.048723
Boid55,5,5.048723
Boid56,5,5.048723
Boid57,5,5.048723
Boid58,5,5.048723
Boid59,5,5.048723
Boid60,5,5.048723
Boid61,5,5.048723
Boid62,5,5.048723
Boid63,5,5.048723
Boid64,5,5.048723
Boid65,5,5.048723
Boid66,5,5.048723
Boid67,5,5.048723
Boid68,5,5.048723
Boid69,5,5.048723
Boid70,5,5.048723
Boid71,5,5.048723
Boid72,5,5.048723
Boid73,5,5.048723
Boid74,5,5.048723
Boid75,4.615481,5.048723
Boid76,5,5.048723
Boid77,5,5.048723
Boid78,5,5.048723
Boid79,5,5.048723
Boid80,5,5.048723
Boid81,5,5.048723
Boid82,5,5.048723
Boid83,5,5.048723
Boid84,5,5.048723
Boid85,5,5.048723
Boid86,5,5.048723
Boid87,5,5.048723
Boid88,5,5.048723
Boid89,5,5.048723
Boid90,5,5.048723
Boid91,5,5.048723
Boid92,5,5.048723
Boid93,5,5.048723
Boid94,5,5.048723
Boid95,5,5.048723
Boid96,5,5.048723
Boid97,5,5.048723
Boid98,5,5.048723
Boid99,5,5.048723
Boid100,5,5.048723
Boid101,5,5.048723
Boid102,5,5.048723
Boid103,5,5.048723
Boid104,5,5.048723
Boid105,5,5.048723
Boid106,5,5.048723
Boid107,5,5.048723
Boid108,5,5.048723
Boid109,5,5.048723
Boid110,5,5.048723
Boid111,5,5.048723
Boid112,5,5.048723
Boid113,5,5.048723
Boid114,5,5.048723
Boid115,5,5.048723
Boid116,5,5.048723
Boid117,5,5.048723
Boid118,5,5.048723
Boid119,5,5.048723
Boid120,5,5.048723
Boid121,5,5.048723
Boid122,5,5.048723
Boid123,5,5.048723
Boid124,5,5.048723
Boid125,5,5.048723
Boid126,5,5.048723
Boid127,5,5.048723
Boid128,5,5.048723
Boid129,5,5.048723
Boid130,5,5.048723
Boid131,5,5.048723
Boid132,5,5.048723
Boid133,5,5.048723
Boid134,5,5.048723
Boid135,5,5.048723
Boid136,5,5.048723
Boid137,5,5.048723
Boid138,5,5.048723
Boid139,5,5.048723
Boid140,5,5.048723
Boid141,5,5.048723
Boid142,5,5.048723
Boid143,5,5.048723
Boid144,5,5.048723
Boid145,5,5.048723
Boid146,5,5.048723
Boid147,5,5.048723
Boid148,5,5.048723
Boid149,5,5.048723
Boid0,5,5.11337
Boid1,5,5.11337
Boid2,5,5.11337
Boid3,5,5.11337
Boid4,5,5.11337
Boid5,5,5.11337
Boid6,5,5.11337
Boid7,5,5.11337
Boid8,5,5.11337
Boid9,5,5.11337
Boid10,5,5.11337
Boid11,5,5.11337
Boid12,5,5.11337
Boid13,5,5.11337
Boid14,5,5.11337
Boid15,5,5.11337
Boid16,5,5.11337
Boid17,5,5.11337
Boid18,5,5.11337
Boid19,5,5.11337
Boid20,5,5.11337
Boid21,5,5.11337
Boid22,5,5.11337
Boid23,5,5.11337
Boid24,5,5.11337
Boid25,5,5.11337
Boid26,5,5.11337
Boid27,5,5.11337
Boid28,5,5.11337
Boid29,5,5.11337
Boid30,5,5.11337
Boid31,5,5.11337
Boid32,5,5.11337
Boid33,5,5.11337
Boid34,5,5.11337
Boid35,5,5.11337
Boid36,5,5.11337
Boid37,5,5.11337
Boid38,5,5.11337
Boid39,5,5.11337
Boid40,5,5.11337
Boid41,5,5.11337
Boid42,5,5.11337
Boid43,5,5.11337
Boid44,5,5.11337
Boid45,5,5.11337
Boid46,5,5.11337
Boid47,5,5.11337
Boid48,5,5.11337
Boid49,5,5.11337
Boid50,5,5.11337
Boid51,5,5.11337
Boid52,5,5.11337
Boid53,5,5.11337
Boid54,5,5.11337
Boid55,5,5.11337
Boid56,5,5.11337
Boid57,5,5.11337
Boid58,5,5.11337
Boid59,5,5.11337
Boid60,5,5.11337
Boid61,5,5.11337
Boid62,5,5.11337
Boid63,5,5.11337
Boid64,5,5.11337
Boid65,5,5.11337
Boid66,5,5.11337
Boid67,5,5.11337
Boid68,5,5.11337
Boid69,5,5.11337
Boid70,5,5.11337
Boid71,5,5.11337
Boid72,5,5.11337
Boid73,5,5.11337
Boid74,5,5.11337
Boid75,5,5.11337
Boid76,5,5.11337
Boid77,5,5.11337
Boid78,5,5.11337
Boid79,5,5.11337
Boid80,5,5.11337
Boid81,5,5.11337
Boid82,5,5.11337
Boid83,5,5.11337
Boid84,5,5.11337
Boid85,5,5.11337
Boid86,5,5.11337
Boid87,4.430726,5.11337
Boid88,5,5.11337
Boid89,5,5.11337
Boid90,5,5.11337
Boid91,5,5.11337
Boid92,5,5.11337
Boid93,5,5.11337
Boid94,5,5.11337
Boid95,5,5.11337
Boid96,5,5.11337
Boid97,5,5.11337
Boid98,5,5.11337
Boid99,5,5.11337
Boid100,5,5.11337
Boid101,5,5.11337
Boid102,5,5.11337
Boid103,5,5.11337
Boid104,5,5.11337
Boid105,5,5.11337
Boid106,5,5.11337
Boid107,5,5.11337
Boid108,5,5.11337
Boid109,5,5.11337
Boid110,5,5.11337
Boid111,5,5.11337
Boid112,5,5.11337
Boid113,5,5.11337
Boid114,5,5.11337
Boid115,5,5.11337
Boid116,5,5.11337
Boid117,5,5.11337
Boid118,5,5.11337
Boid119,5,5.11337
Boid120,5,5.11337
Boid121,5,5.11337
Boid122,5,5.11337
Boid123,5,5.11337
Boid124,5,5.11337
Boid125,5,5.11337
Boid126,5,5.11337
Boid127,5,5.11337
Boid128,5,5.11337
Boid129,5,5.11337
Boid130,5,5.11337
Boid131,5,5.11337
Boid132,5,5.11337
Boid133,5,5.11337
Boid134,5,5.11337
Boid135,5,5.11337
Boid136,5,5.11337
Boid137,5,5.11337
Boid138,5,5.11337
Boid139,5,5.11337
Boid140,5,5.11337
Boid141,5,5.11337
Boid142,5,5.11337
Boid143,5,5.11337
Boid144,5,5.11337
Boid145,5,5.11337
Boid146,5,5.11337
Boid147,5,5.11337
Boid148,5,5.11337
Boid149,5,5.11337
Boid0,5,5.176878
Boid1,5,5.176878
Boid2,5,5.176878
Boid3,5,5.176878
Boid4,5,5.176878
Boid5,5,5.176878
Boid6,5,5.176878
Boid7,5,5.176878
Boid8,5,5.176878
Boid9,5,5.176878
Boid10,5,5.176878
Boid11,5,5.176878
Boid12,5,5.176878
Boid13,5,5.176878
Boid14,5,5.176878
Boid15,5,5.176878
Boid16,5,5.176878
Boid17,5,5.176878
Boid18,5,5.176878
Boid19,5,5.176878
Boid20,5,5.176878
Boid21,5,5.176878
Boid22,5,5.176878
Boid23,5,5.176878
Boid24,5,5.176878
Boid25,5,5.176878
Boid26,5,5.176878
Boid27,5,5.176878
Boid28,5,5.176878
Boid29,5,5.176878
Boid30,5,5.176878
Boid31,5,5.176878
Boid32,5,5.176878
Boid33,5,5.176878
Boid34,5,5.176878
Boid35,5,5.176878
Boid36,5,5.176878
Boid37,5,5.176878
Boid38,5,5.176878
Boid39,5,5.176878
Boid40,5,5.176878
Boid41,5,5.176878
Boid42,5,5.176878
Boid43,5,5.176878
Boid44,5,5.176878
Boid45,5,5.176878
Boid46,5,5.176878
Boid47,5,5.176878
Boid48,5,5.176878
Boid49,5,5.176878
Boid50,5,5.176878
Boid51,5,5.176878
Boid52,5,5.176878
Boid53,5,5.176878
Boid54,5,5.176878
Boid55,5,5.176878
Boid56,5,5.176878
Boid57,5,5.176878
Boid58,5,5.176878
Boid59,5,5.176878
Boid60,5,5.176878
Boid61,5,5.176878
Boid62,5,5.176878
Boid63,5,5.176878
Boid64,5,5.176878
Boid65,5,5.176878
Boid66,5,5.176878
Boid67,5,5.176878
Boid68,5,5.176878
Boid69,5,5.176878
Boid70,5,5.176878
Boid71,5,5.176878
Boid72,5,5.176878
Boid73,5,5.176878
Boid74,5,5.176878
Boid75,5,5.176878
Boid76,5,5.176878
Boid77,5,5.176878
Boid78,5,5.176878
Boid79,5,5.176878
Boid80,5,5.176878
Boid81,5,5.176878
Boid82,5,5.176878
Boid83,5,5.176878
Boid84,5,5.176878
Boid85,5,5.176878
Boid86,5,5.176878
Boid87,5,5.176878
Boid88,5,5.176878
Boid89,5,5.176878
Boid90,5,5.176878
Boid91,5,5.176878
Boid92,5,5.176878
Boid93,5,5.176878
Boid94,5,5.176878
Boid95,5,5.176878
Boid96,5,5.176878
Boid97,5,5.176878
Boid98,5,5.176878
Boid99,5,5.176878
Boid100,5,5.176878
Boid101,5,5.176878
Boid102,5,5.176878
Boid103,5,5.176878
Boid104,5,5.176878
Boid105,5,5.176878
Boid106,5,5.176878
Boid107,5,5.176878
Boid108,5,5.176878
Boid109,5,5.176878
Boid110,5,5.176878
Boid111,5,5.176878
Boid112,5,5.176878
Boid113,5,5.176878
Boid114,5,5.176878
Boid115,5,5.176878
Boid116,5,5.176878
Boid117,5,5.176878
Boid118,5,5.176878
Boid119,5,5.176878
Boid120,5,5.176878
Boid121,5,5.176878
Boid122,5,5.176878
Boid123,5,5.176878
Boid124,5,5.176878
Boid125,5,5.176878
Boid126,5,5.176878
Boid127,5,5.176878
Boid128,5,5.176878
Boid129,5,5.176878
Boid130,5,5.176878
Boid131,5,5.176878
Boid132,5,5.176878
Boid133,5,5.176878
Boid134,5,5.176878
Boid135,5,5.176878
Boid136,5,5.176878
Boid137,5,5.176878
Boid138,5,5.176878
Boid139,5,5.176878
Boid140,5,5.176878
Boid141,5,5.176878
Boid142,5,5.176878
Boid143,5,5.176878
Boid144,5,5.176878
Boid145,5,5.176878
Boid146,5,5.176878
Boid147,5,5.176878
Boid148,5,5.176878
Boid149,3.545517,5.176878
Boid0,5,5.24261
Boid1,5,5.24261
Boid2,5,5.24261
Boid3,5,5.24261
Boid4,5,5.24261
Boid5,5,5.24261
Boid6,5,5.24261
Boid7,5,5.24261
Boid8,5,5.24261
Boid9,5,5.24261
Boid10,5,5.24261
Boid11,5,5.24261
Boid12,5,5.24261
Boid13,5,5.24261
Boid14,5,5.24261
Boid15,5,5.24261
Boid16,5,5.24261
Boid17,5,5.24261
Boid18,5,5.24261
Boid19,5,5.24261
Boid20,5,5.24261
Boid21,5,5.24261
Boid22,5,5.24261
Boid23,5,5.24261
Boid24,5,5.24261
Boid25,5,5.24261
Boid26,5,5.24261
Boid27,5,5.24261
Boid28,5,5.24261
Boid29,5,5.24261
Boid30,5,5.24261
Boid31,5,5.24261
Boid32,5,5.24261
Boid33,5,5.24261
Boid34,5,5.24261
Boid35,5,5.24261
Boid36,5,5.24261
Boid37,5,5.24261
Boid38,5,5.24261
Boid39,5,5.24261
Boid40,5,5.24261
Boid41,5,5.24261
Boid42,5,5.24261
Boid43,5,5.24261
Boid44,5,5.24261
Boid45,5,5.24261
Boid46,5,5.24261
Boid47,5,5.24261
Boid48,5,5.24261
Boid49,5,5.24261
Boid50,5,5.24261
Boid51,5,5.24261
Boid52,5,5.24261
Boid53,5,5.24261
Boid54,5,5.24261
Boid55,5,5.24261
Boid56,5,5.24261
Boid57,5,5.24261
Boid58,5,5.24261
Boid59,5,5.24261
Boid60,5,5.24261
Boid61,5,5.24261
Boid62,5,5.24261
Boid63,5,5.24261
Boid64,5,5.24261
Boid65,5,5.24261
Boid66,5,5.24261
Boid67,5,5.24261
Boid68,5,5.24261
Boid69,5,5.24261
Boid70,5,5.24261
Boid71,5,5.24261
Boid72,5,5.24261
Boid73,5,5.24261
Boid74,5,5.24261
Boid75,5,5.24261
Boid76,5,5.24261
Boid77,5,5.24261
Boid78,5,5.24261
Boid79,5,5.24261
Boid80,5,5.24261
Boid81,5,5.24261
Boid82,5,5.24261
Boid83,5,5.24261
Boid84,5,5.24261
Boid85,5,5.24261
Boid86,5,5.24261
Boid87,5,5.24261
Boid88,5,5.24261
Boid89,5,5.24261
Boid90,5,5.24261
Boid91,5,5.24261
Boid92,5,5.24261
Boid93,5,5.24261
Boid94,5,5.24261
Boid95,5,5.24261
Boid96,5,5.24261
Boid97,5,5.24261
Boid98,5,5.24261
Boid99,5,5.24261
Boid100,5,5.24261
Boid101,5,5.24261
Boid102,5,5.24261
Boid103,5,5.24261
Boid104,5,5.24261
Boid105,5,5.24261
Boid106,5,5.24261
Boid107,5,5.24261
Boid108,5,5.24261
Boid109,5,5.24261
Boid110,5,5.24261
Boid111,5,5.24261
Boid112,5,5.24261
Boid113,5,5.24261
Boid114,5,5.24261
Boid115,5,5.24261
Boid116,5,5.24261
Boid117,5,5.24261
Boid118,5,5.24261
Boid119,5,5.24261
Boid120,5,5.24261
Boid121,5,5.24261
Boid122,5,5.24261
Boid123,5,5.24261
Boid124,5,5.24261
Boid125,5,5.24261
Boid126,5,5.24261
Boid127,5,5.24261
Boid128,5,5.24261
Boid129,5,5.24261
Boid130,5,5.24261
Boid131,5,5.24261
Boid132,5,5.24261
Boid133,5,5.24261
Boid134,5,5.24261
Boid135,5,5.24261
Boid136,5,5.24261
Boid137,5,5.24261
Boid138,5,5.24261
Boid139,5,5.24261
Boid140,5,5.24261
Boid141,5,5.24261
Boid142,5,5.24261
Boid143,5,5.24261
Boid144,5,5.24261
Boid145,5,5.24261
Boid146,5,5.24261
Boid147,5,5.24261
Boid148,5,5.24261
Boid149,5,5.24261
Boid0,5,5.304457
Boid1,5,5.304457
Boid2,5,5.304457
Boid3,5,5.304457
Boid4,5,5.304457
Boid5,5,5.304457
Boid6,5,5.304457
Boid7,5,5.304457
Boid8,5,5.304457
Boid9,5,5.304457
Boid10,5,5.304457
Boid11,5,5.304457
Boid12,5,5.304457
Boid13,5,5.304457
Boid14,5,5.304457
Boid15,5,5.304457
Boid16,5,5.304457
Boid17,5,5.304457
Boid18,5,5.304457
Boid19,5,5.304457
Boid20,5,5.304457
Boid21,5,5.304457
Boid22,5,5.304457
Boid23,5,5.304457
Boid24,5,5.304457
Boid25,5,5.304457
Boid26,5,5.304457
Boid27,5,5.304457
Boid28,5,5.304457
Boid29,5,5.304457
Boid30,5,5.304457
Boid31,5,5.304457
Boid32,5,5.304457
Boid33,5,5.304457
Boid34,5,5.304457
Boid35,5,5.304457
Boid36,5,5.304457
Boid37,5,5.304457
Boid38,5,5.304457
Boid39,5,5.304457
Boid40,5,5.304457
Boid41,5,5.304457
Boid42,5,5.304457
Boid43,5,5.304457
Boid44,5,5.304457
Boid45,5,5.304457
Boid46,5,5.304457
Boid47,5,5.304457
Boid48,5,5.304457
Boid49,5,5.304457
Boid50,5,5.304457
Boid51,5,5.304457
Boid52,5,5.304457
Boid53,5,5.304457
Boid54,5,5.304457
Boid55,5,5.304457
Boid56,5,5.304457
Boid57,5,5.304457
Boid58,5,5.304457
Boid59,5,5.304457
Boid60,5,5.304457
Boid61,5,5.304457
Boid62,5,5.304457
Boid63,5,5.304457
Boid64,5,5.304457
Boid65,5,5.304457
Boid66,5,5.304457
Boid67,5,5.304457
Boid68,5,5.304457
Boid69,5,5.304457
Boid70,5,5.304457
Boid71,5,5.304457
Boid72,5,5.304457
Boid73,3.531781,5.304457
Boid74,5,5.304457
Boid75,5,5.304457
Boid76,5,5.304457
Boid77,5,5.304457
Boid78,5,5.304457
Boid79,5,5.304457
Boid80,5,5.304457
Boid81,5,5.304457
Boid82,5,5.304457
Boid83,5,5.304457
Boid84,5,5.304457
Boid85,5,5.304457
Boid86,5,5.304457
Boid87,5,5.304457
Boid88,5,5.304457
Boid89,5,5.304457
Boid90,5,5.304457
Boid91,5,5.304457
Boid92,5,5.304457
Boid93,5,5.304457
Boid94,5,5.304457
Boid95,5,5.304457
Boid96,5,5.304457
Boid97,5,5.304457
Boid98,5,5.304457
Boid99,5,5.304457
Boid100,5,5.304457
Boid101,5,5.304457
Boid102,5,5.304457
Boid103,5,5.304457
Boid104,5,5.304457
Boid105,5,5.304457
Boid106,5,5.304457
Boid107,5,5.304457
Boid108,5,5.304457
Boid109,5,5.304457
Boid110,5,5.304457
Boid111,5,5.304457
Boid112,5,5.304457
Boid113,5,5.304457
Boid114,5,5.304457
Boid115,5,5.304457
Boid116,5,5.304457
Boid117,5,5.304457
Boid118,5,5.304457
Boid119,5,5.304457
Boid120,5,5.304457
Boid121,5,5.304457
Boid122,5,5.304457
Boid123,5,5.304457
Boid124,5,5.304457
Boid125,5,5.304457
Boid126,5,5.304457
Boid127,5,5.304457
Boid128,5,5.304457
Boid129,5,5.304457
Boid130,5,5.304457
Boid131,5,5.304457
Boid132,5,5.304457
Boid133,5,5.304457
Boid134,5,5.304457
Boid135,5,5.304457
Boid136,5,5.304457
Boid137,5,5.304457
Boid138,5,5.304457
Boid139,5,5.304457
Boid140,5,5.304457
Boid141,5,5.304457
Boid142,5,5.304457
Boid143,5,5.304457
Boid144,5,5.304457
Boid145,5,5.304457
Boid146,5,5.304457
Boid147,5,5.304457
