Boid,Speed
Boid158,407.3908
Boid159,79.38603
Boid160,865.3415
Boid161,1082.129
Boid162,547.4667
Boid163,1043.389
Boid164,673.3423
Boid165,807.5302
Boid166,1043.434
Boid167,802.2518
Boid168,656.5876
Boid169,628.3514
Boid170,442.6359
Boid171,483.102
Boid172,476.771
Boid173,644.5009
Boid174,755.5761
Boid175,553.0071
Boid176,1023.837
Boid177,385.3505
Boid178,203.7938
Boid179,566.5605
Boid180,161.841
Boid181,801.8435
Boid182,467.7893
Boid183,466.8304
Boid184,324.4176
Boid185,576.1716
Boid186,151.6241
Boid187,466.8927
Boid188,667.2358
Boid189,590.2828
Boid190,226.1919
Boid191,322.5453
Boid192,649.7487
Boid193,169.3236
Boid194,30.58763
Boid195,619.2199
Boid196,878.4705
Boid197,702.5037
Boid198,311.8473
Boid199,999.1727
Boid200,202.7638
Boid201,406.9266
Boid202,400.9507
Boid203,174.4285
Boid204,404.9958
Boid205,560.0846
Boid206,257.0612
Boid207,733.8508
Boid208,426.7849
Boid209,309.1968
Boid210,401.3855
Boid211,402.811
Boid212,798.1952
Boid213,372.6542
Boid214,229.5995
Boid215,865.6125
Boid216,641.0028
Boid217,246.5678
Boid218,291.8447
Boid219,93.29684
Boid220,901.9663
Boid221,707.551
Boid222,372.2686
Boid223,999.7982
Boid224,404.1926
Boid225,406.9333
Boid226,463.6597
Boid227,381.1384
Boid228,478.6111
Boid229,903.3138
Boid230,411.1767
Boid231,855.8546
Boid232,965.7774
Boid233,224.2784
Boid234,146.3568
Boid235,238.2264
Boid236,312.3643
Boid237,557.0159
Boid238,687.5726
Boid239,279.5235
Boid240,640.2188
Boid241,730.2773
Boid242,340.9919
Boid243,871.7021
Boid244,398.8485
Boid245,366.261
Boid246,99.71985
Boid247,518.5313
Boid248,487.5545
Boid249,393.3752
Boid0,457.4851
Boid1,394.0927
Boid2,823.6214
Boid3,894.4683
Boid4,787.9064
Boid5,225.8261
Boid6,665.2221
Boid7,406.2929
Boid8,679.4542
Boid9,1051.928
Boid10,876.0621
Boid11,638.0348
Boid12,360.7188
Boid13,417.3386
Boid14,91.33743
Boid15,709.1252
Boid16,973.8743
Boid17,1009.865
Boid18,647.821
Boid19,516.1976
Boid20,840.4266
Boid21,406.481
Boid22,363.2551
Boid23,507.7285
Boid24,235.265
Boid25,142.0098
Boid26,436.024
Boid27,604.4853
Boid28,806.0273
Boid29,353.4678
Boid30,394.6775
Boid31,887.711
Boid32,189.8561
Boid33,112.6715
Boid34,217.7737
Boid35,793.0523
Boid36,818.3386
Boid37,898.1097
Boid38,314.9801
Boid39,108.6004
Boid40,687.7773
Boid41,683.1008
Boid42,393.9015
Boid43,748.5836
Boid44,1018.465
Boid45,610.9304
Boid46,620.2634
Boid47,604.3753
Boid48,927.7769
Boid49,355.4735
Boid50,153.6309
Boid51,566.6857
Boid52,585.4366
Boid53,529.5142
Boid54,723.2589
Boid55,29.16973
Boid56,470.6795
Boid57,560.3917
Boid58,683.8126
Boid59,293.7125
Boid60,854.0831
Boid61,418.7808
Boid62,294.3951
Boid63,237.2842
Boid64,127.8777
Boid65,436.2052
Boid66,521.0873
Boid67,461.1886
Boid68,247.2323
Boid69,709.2375
Boid70,959.8536
Boid71,642.1664
Boid72,611.0473
Boid73,747.955
Boid74,552.9865
Boid75,198.6812
Boid76,715.6175
Boid77,686.7729
Boid78,274.6016
Boid79,860.0225
Boid80,751.7723
Boid81,159.2397
Boid82,550.1518
Boid83,585.519
Boid84,702.0477
Boid85,776.6279
Boid86,214.3931
Boid87,355.0831
Boid88,639.0939
Boid89,781.802
Boid90,758.9885
Boid91,692.3914
Boid92,650.7192
Boid93,221.3934
Boid94,197.7655
Boid95,870.5461
Boid96,595.2148
Boid97,1018.804
Boid98,936.3983
Boid99,929.3866
Boid100,692.1947
Boid101,647.0219
Boid102,581.4382
Boid103,694.6613
Boid104,539.5424
Boid105,847.775
Boid106,170.1481
Boid107,713.0425
Boid108,451.4904
Boid109,268.0372
Boid110,772.1538
Boid111,494.626
Boid112,762.606
Boid113,451.6234
Boid114,277.4031
Boid115,172.6615
Boid116,416.186
Boid117,975.5679
Boid118,785.0275
Boid119,413.6396
Boid120,455.2625
Boid121,699.095
Boid122,673.5141
Boid123,763.4139
Boid124,338.9672
Boid125,247.5024
Boid126,667.5064
Boid127,192.1416
Boid128,936.4022
Boid129,424.4372
Boid130,919.4584
Boid131,124.7949
Boid132,729.7495
Boid133,844.0445
Boid134,330.1361
Boid135,434.8884
Boid136,464.8544
Boid137,482.5052
Boid138,351.5537
Boid139,815.1235
Boid140,654.5434
Boid141,169.2646
Boid142,761.9028
Boid143,559.6744
Boid144,606.3419
Boid145,101.9725
Boid146,674.4753
Boid147,470.1673
Boid148,489.376
Boid149,89.03235
Boid150,626.3613
Boid151,949.9288
Boid152,324.1125
Boid153,678.8381
Boid154,609.7007
Boid155,150.9476
Boid156,414.0674
Boid157,238.1954
Boid158,408.6581
Boid159,78.95604
Boid160,873.8909
Boid161,1087.36
Boid162,547.7316
Boid163,1050.878
Boid164,680.3859
Boid165,810.3452
Boid166,1047.324
Boid167,806.8057
Boid168,660.3631
Boid169,628.7864
Boid170,447.833
Boid171,484.5659
Boid172,479.3329
Boid173,646.9999
Boid174,760.1664
Boid175,550.8339
Boid176,1021.935
Boid177,383.0675
Boid178,200.4534
Boid179,568.3152
Boid180,165.6698
Boid181,809.5113
Boid182,472.0827
Boid183,468.5769
Boid184,322.0531
Boid185,580.4778
Boid186,155.3405
Boid187,469.9588
Boid188,669.935
Boid189,589.5799
Boid190,232.4226
Boid191,324.8451
Boid192,657.5869
Boid193,174.0073
Boid194,30.16083
Boid195,616.0751
Boid196,876.4835
Boid197,702.2094
Boid198,318.4944
Boid199,1006.231
Boid200,205.9652
Boid201,410.2056
Boid202,402.164
Boid203,173.8251
Boid204,405.7993
Boid205,566.8323
Boid206,254.7083
Boid207,738.6653
Boid208,429.4634
Boid209,308.2941
Boid210,403.0091
Boid211,405.9189
Boid212,799.4736
Boid213,369.8417
Boid214,229.5366
Boid215,870.7757
Boid216,646.5018
Boid217,241.9632
Boid218,296.4929
Boid219,97.07263
Boid220,909.0339
Boid221,709.7102
Boid222,373.6109
Boid223,1003.169
Boid224,403.8257
Boid225,409.261
Boid226,467.593
Boid227,376.9637
Boid228,480.0435
Boid229,909.492
Boid230,414.0911
Boid231,861.702
Boid232,967.6611
Boid233,222.2222
Boid234,141.3285
Boid235,239.5573
Boid236,312.5019
Boid237,564.9217
Boid238,689.505
Boid239,283.3582
Boid240,641.3915
Boid241,727.2256
Boid242,339.501
Boid243,869.8748
Boid244,400.8706
Boid245,371.2251
Boid246,94.99368
Boid247,518.622
Boid248,484.0428
Boid249,396.9252
Boid0,451.869
Boid1,386.7884
Boid2,816.5227
Boid3,883.2109
Boid4,777.629
Boid5,224.3357
Boid6,655.5471
Boid7,397.4572
Boid8,674.9673
Boid9,1044.143
Boid10,864.8155
Boid11,630.3973
Boid12,355.2119
Boid13,413.9784
Boid14,91.90446
Boid15,697.6411
Boid16,963.9717
Boid17,998.9404
Boid18,635.9346
Boid19,507.3896
Boid20,825.6198
Boid21,404.1923
Boid22,358.1452
Boid23,502.4359
Boid24,232.9957
Boid25,135.2635
Boid26,425.7308
Boid27,599.7848
Boid28,791.3847
Boid29,348.8577
Boid30,389.5357
Boid31,872.3783
Boid32,186.6717
Boid33,107.5383
Boid34,214.6845
Boid35,781.1418
Boid36,811.4009
Boid37,891.9432
Boid38,316.485
Boid39,109.512
Boid40,679.5171
Boid41,676.9845
Boid42,383.5488
Boid43,742.1892
Boid44,1006.886
Boid45,598.4479
Boid46,610.7062
Boid47,592.4161
Boid48,912.7096
Boid49,347.4377
Boid50,149.1368
Boid51,560.1798
Boid52,578.6689
Boid53,522.1992
Boid54,713.4183
Boid55,29.23425
Boid56,469.1603
Boid57,555.7372
Boid58,674.358
Boid59,284.4783
Boid60,844.3237
Boid61,414.3183
Boid62,286.8326
Boid63,235.7918
Boid64,130.2953
Boid65,427.4413
Boid66,513.6898
Boid67,458.7738
Boid68,244.1828
Boid69,696.8701
Boid70,945.1501
Boid71,631.1423
Boid72,605.0503
Boid73,738.4096
Boid74,546.9967
Boid75,193.8288
Boid76,707.8677
Boid77,683.8444
Boid78,271.1642
Boid79,848.0178
Boid80,741.8344
Boid81,154.8295
Boid82,542.3969
Boid83,576.7946
Boid84,694.4708
Boid85,771.0054
Boid86,207.8643
Boid87,356.5093
Boid88,637.1352
Boid89,772.5391
Boid90,744.4324
Boid91,681.6782
Boid92,643.1419
Boid93,218.6017
Boid94,196.783
Boid95,854.3627
Boid96,586.0718
Boid97,1003.069
Boid98,920.697
Boid99,912.8148
Boid100,683.3586
Boid101,639.8303
Boid102,569.0328
Boid103,683.6611
Boid104,531.5191
Boid105,838.0698
Boid106,163.3479
Boid107,705.776
Boid108,451.3076
Boid109,266.8503
Boid110,758.3917
Boid111,488.4703
Boid112,747.7556
Boid113,447.0379
Boid114,269.5579
Boid115,174.1446
Boid116,409.8371
Boid117,966.9218
Boid118,779.3176
Boid119,411.9813
Boid120,450.4744
Boid121,696.0405
Boid122,666.5865
Boid123,752.2409
Boid124,334.6744
Boid125,242.8407
Boid126,663.6622
Boid127,184.8673
Boid128,927.1322
Boid129,419.7637
Boid130,907.2841
Boid131,129.088
Boid132,725.9926
Boid133,833.9265
Boid134,326.0119
Boid135,426.9489
Boid136,460.8214
Boid137,476.6428
Boid138,350.8159
Boid139,805.2576
Boid140,647.1862
Boid141,164.039
Boid142,753.9726
Boid143,548.5128
Boid144,599.0261
Boid145,100.5483
Boid146,661.3347
Boid147,464.4252
Boid148,485.3829
Boid149,92.33334
Boid150,623.7527
Boid151,938.7545
Boid152,317.3835
Boid153,669.727
Boid154,602.4731
Boid155,150.2626
Boid156,405.473
Boid157,239.5716
Boid158,403.4699
Boid159,77.23166
Boid160,868.9003
Boid161,1075.373
Boid162,540.1066
Boid163,1041.586
Boid164,677.1812
Boid165,800.671
Boid166,1034.718
Boid167,798.4672
Boid168,653.7833
Boid169,619.2323
Boid170,445.9819
Boid171,478.4762
Boid172,475.3076
Boid173,639.8921
Boid174,752.2435
Boid175,539.8323
Boid176,1004.034
Boid177,374.7971
Boid178,194.2806
Boid179,561.2885
Boid180,167.4789
Boid181,804.4642
Boid182,468.6735
Boid183,462.8505
Boid184,315.4305
Boid185,575.738
Boid186,156.3285
Boid187,465.5611
Boid188,662.1334
Boid189,579.448
Boid190,234.9486
Boid191,322.0868
Boid192,655.1921
Boid193,175.9876
Boid194,29.49372
Boid195,603.3647
Boid196,861.2457
Boid197,690.7366
Boid198,320.35
Boid199,997.3949
Boid200,206.2205
Boid201,406.8198
Boid202,397.1359
Boid203,170.1746
Boid204,399.9005
Boid205,564.6001
Boid206,248.1042
Boid207,731.6008
Boid208,425.3429
Boid209,302.7416
Boid210,398.6804
Boid211,402.8143
Boid212,787.7921
Boid213,360.9892
Boid214,226.5495
Boid215,862.6382
Boid216,642.5143
Boid217,233.4194
Boid218,296.8002
Boid219,99.74426
Boid220,901.1667
Boid221,700.2602
Boid222,368.9881
Boid223,991.7634
Boid224,397.5431
Boid225,405.9568
Boid226,464.4388
Boid227,366.8162
Boid228,473.9792
Boid229,900.948
Boid230,410.3242
Boid231,854.168
Boid232,954.2833
Boid233,216.8441
Boid234,134.1838
Boid235,236.6995
Boid236,307.6201
Boid237,563.8368
Boid238,680.2197
Boid239,282.9551
Boid240,632.793
Boid241,712.957
Boid242,332.1058
Boid243,854.7897
Boid244,396.3069
Boid245,370.7875
Boid246,89.23692
Boid247,510.6741
Boid248,473.0407
Boid249,394.3525
Boid0,472.5798
Boid1,401.9996
Boid2,857.0163
Boid3,923.369
Boid4,812.4497
Boid5,235.8149
Boid6,683.9141
Boid7,411.5119
Boid8,709.976
Boid9,1097.026
Boid10,903.6346
Boid11,659.5512
Boid12,370.1052
Boid13,434.7261
Boid14,98.2154
Boid15,726.4016
Boid16,1010.099
Boid17,1045.925
Boid18,660.8122
Boid19,528.0759
Boid20,858.6869
Boid21,425.1593
Boid22,373.566
Boid23,525.9371
Boid24,244.3295
Boid25,136.3755
Boid26,439.8242
Boid27,629.2841
Boid28,822.3984
Boid29,364.8441
Boid30,407.3764
Boid31,907.9897
Boid32,194.3492
Boid33,109.3325
Boid34,224.3708
Boid35,813.9478
Boid36,851.3132
Boid37,937.5023
Boid38,336.4185
Boid39,116.9639
Boid40,710.655
Boid41,710.2736
Boid42,395.391
Boid43,778.9332
Boid44,1053.345
Boid45,620.5024
Boid46,636.1361
Boid47,614.9282
Boid48,950.556
Boid49,359.7997
Boid50,153.1943
Boid51,585.9044
Boid52,605.585
Boid53,545.1104
Boid54,745.033
Boid55,31.18553
Boid56,494.7462
Boid57,583.5336
Boid58,703.812
Boid59,291.7174
Boid60,883.1551
Boid61,433.4566
Boid62,296.4596
Boid63,248.5318
Boid64,140.3508
Boid65,443.464
Boid66,536.5233
Boid67,483.661
Boid68,255.1622
Boid69,724.8741
Boid70,985.7803
Boid71,656.671
Boid72,634.1163
Boid73,771.4391
Boid74,572.94
Boid75,199.7085
Boid76,740.7579
Boid77,720.7188
Boid78,283.4988
Boid79,884.8909
Boid80,774.5584
Boid81,159.978
Boid82,566.1678
Boid83,601.3721
Boid84,727.4927
Boid85,811.058
Boid86,214.0344
Boid87,378.6941
Boid88,672.1877
Boid89,808.0005
Boid90,772.8918
Boid91,710.0645
Boid92,672.8544
Boid93,228.2316
Boid94,207.4247
Boid95,887.6897
Boid96,610.7672
Boid97,1045.609
Boid98,958.3662
Boid99,949.1151
Boid100,714.3428
Boid101,669.6061
Boid102,589.7847
Boid103,712.3441
Boid104,554.7559
Boid105,877.2683
Boid106,166.1211
Boid107,739.5154
Boid108,477.7059
Boid109,281.1997
Boid110,788.6548
Boid111,510.8198
Boid112,776.4525
Boid113,468.8509
Boid114,277.7642
Boid115,186.3527
Boid116,426.9803
Boid117,1014.299
Boid118,818.8944
Boid119,434.4676
Boid120,471.924
Boid121,733.1926
Boid122,698.563
Boid123,784.6719
Boid124,349.721
Boid125,252.6612
Boid126,698.3165
Boid127,188.0909
Boid128,971.5162
Boid129,439.3402
Boid130,947.7345
Boid131,141.0371
Boid132,764.6625
Boid133,871.9762
Boid134,340.8631
Boid135,443.7805
Boid136,483.7016
Boid137,498.4395
Boid138,370.2951
Boid139,842.0471
Boid140,677.1354
Boid141,168.7957
Boid142,789.9399
Boid143,569.1552
Boid144,626.5656
Boid145,105.3868
Boid146,686.2687
Boid147,485.3438
Boid148,509.4305
Boid149,101.4165
Boid150,657.3327
Boid151,981.8425
Boid152,329.0055
Boid153,699.3741
Boid154,630.3696
Boid155,158.9941
Boid156,420.1575
Boid157,254.7964
Boid158,421.5838
Boid159,80.0537
Boid160,914.5237
Boid161,1125.507
Boid162,564.6165
Boid163,1092.307
Boid164,713.578
Boid165,837.2188
Boid166,1082.142
Boid167,836.3282
Boid168,685.3361
Boid169,645.3812
Boid170,470.0303
Boid171,499.9933
Boid172,499.7503
Boid173,670.1094
Boid174,787.1429
Boid175,560.0772
Boid176,1044.346
Boid177,388.2735
Boid178,199.5353
Boid179,586.9575
Boid180,179.4762
Boid181,846.119
Boid182,492.0748
Boid183,484.0857
Boid184,327.7912
Boid185,604.2693
Boid186,166.2644
Boid187,488.0613
Boid188,692.5595
Boid189,602.8838
Boid190,251.1329
Boid191,337.9367
Boid192,691.0015
Boid193,188.2387
Boid194,30.70777
Boid195,625.4852
Boid196,896.5494
Boid197,719.1056
Boid198,340.9731
Boid199,1046.364
Boid200,218.9486
Boid201,427.0487
Boid202,414.9445
Boid203,176.1625
Boid204,417.3987
Boid205,594.6446
Boid206,255.6473
Boid207,766.6796
Boid208,445.8614
Boid209,314.522
Boid210,417.7231
Boid211,423.2679
Boid212,821.4954
Boid213,372.8529
Boid214,237.5109
Boid215,905.0181
Boid216,676.3942
Boid217,238.4709
Boid218,314.5018
Boid219,108.5771
Boid220,945.2602
Boid221,731.1206
Boid222,385.6754
Boid223,1038.308
Boid224,414.288
Boid225,427.0255
Boid226,488.7544
Boid227,377.8275
Boid228,495.2674
Boid229,944.2977
Boid230,430.3522
Boid231,896.363
Boid232,996.0712
Boid233,224.2631
Boid234,134.885
Boid235,247.726
Boid236,320.6246
Boid237,595.3107
Boid238,709.6722
Boid239,299.1663
Boid240,660.9617
Boid241,740.3837
Boid242,343.2842
Boid243,889.6477
Boid244,415.0082
Boid245,392.1947
Boid246,89.04151
Boid247,532.2559
Boid248,489.4783
Boid249,414.8076
Boid0,455.2376
Boid1,384.7303
Boid2,828.5184
Boid3,888.6506
Boid4,781.8008
Boid5,227.6144
Boid6,656.8639
Boid7,392.2428
Boid8,687.9417
Boid9,1061.272
Boid10,869.8962
Boid11,635.2197
Boid12,355.2302
Boid13,420.0313
Boid14,96.87283
Boid15,696.2039
Boid16,974.4035
Boid17,1008.453
Boid18,632.2108
Boid19,506.1928
Boid20,822.4688
Boid21,411.6736
Boid22,358.7179
Boid23,506.2849
Boid24,235.987
Boid25,126.4637
Boid26,418.1763
Boid27,607.4792
Boid28,786.891
Boid29,351.2418
Boid30,392.8624
Boid31,870.5298
Boid32,186.5688
Boid33,102.9649
Boid34,216.0741
Boid35,780.5385
Boid36,822.0771
Boid37,907.1646
Boid38,329.1371
Boid39,114.8814
Boid40,684.5286
Boid41,686.2574
Boid42,375.3308
Boid43,752.5538
Boid44,1014.778
Boid45,592.21
Boid46,610.1236
Boid47,587.938
Boid48,911.7064
Boid49,343.375
Boid50,144.7979
Boid51,564.4129
Boid52,583.31
Boid53,524.0975
Boid54,716.1648
Boid55,30.44811
Boid56,480.1861
Boid57,563.8016
Boid58,676.5463
Boid59,275.5259
Boid60,850.6028
Boid61,417.0093
Boid62,282.5578
Boid63,241.6732
Boid64,139.1391
Boid65,423.7544
Boid66,516.3063
Boid67,470.0826
Boid68,245.5242
Boid69,694.4633
Boid70,947.3654
Boid71,629.0771
Boid72,611.6937
Boid73,742.2157
Boid74,552.4493
Boid75,189.1523
Boid76,713.4828
Boid77,699.4442
Boid78,273.0898
Boid79,849.8638
Boid80,744.8671
Boid81,152.9843
Boid82,544.0535
Boid83,577.4394
Boid84,701.6275
Boid85,786.3048
Boid86,203.6919
Boid87,370.2607
Boid88,652.8767
Boid89,778.4642
Boid90,738.7824
Boid91,680.7529
Boid92,647.683
Boid93,219.6286
Boid94,201.6244
Boid95,849.28
Boid96,586.0535
Boid97,1003.6
Boid98,919.0547
Boid99,908.8954
Boid100,687.4612
Boid101,645.4551
Boid102,563.0345
Boid103,683.6983
Boid104,533.2271
Boid105,846.1158
Boid106,156.1007
Boid107,713.4362
Boid108,465.7429
Boid109,273.1058
Boid110,755.3494
Boid111,491.895
Boid112,742.6046
Boid113,452.8524
Boid114,264.1124
Boid115,183.9205
Boid116,409.3321
Boid117,979.4011
Boid118,792.362
Boid119,421.84
Boid120,454.8743
Boid121,710.8314
Boid122,673.9811
Boid123,753.9737
Boid124,336.8086
Boid125,242.5272
Boid126,676.2523
Boid127,176.1136
Boid128,936.9359
Boid129,422.9649
Boid130,911.4721
Boid131,141.6506
Boid132,742.0807
Boid133,839.7919
Boid134,327.9165
Boid135,425.0065
Boid136,467.3213
Boid137,480.0328
Boid138,359.6149
Boid139,811.1066
Boid140,651.8688
Boid141,160.4992
Boid142,762.246
Boid143,543.8442
Boid144,604.0912
Boid145,102.2998
Boid146,655.6587
Boid147,466.6422
Boid148,491.9294
Boid149,102.5777
Boid150,637.7238
Boid151,945.8328
Boid152,313.8671
Boid153,672.191
Boid154,607.9481
Boid155,155.3074
Boid156,400.631
Boid157,249.2002
Boid158,405.9822
Boid159,76.23777
Boid160,886.2097
Boid161,1084.763
Boid162,543.7543
Boid163,1054.434
Boid164,692.2124
Boid165,806.1116
Boid166,1041.953
Boid167,806.34
Boid168,661.4616
Boid169,619.3826
Boid170,456.0284
Boid171,481.3472
Boid172,484.4579
Boid173,646.1815
Boid174,757.6303
Boid175,535.1297
Boid176,1000.303
Boid177,370.4411
Boid178,189.0142
Boid179,565.1212
Boid180,177.2534
Boid181,819.4512
Boid182,475.6492
Boid183,465.9562
Boid184,313.9332
Boid185,583.9034
Boid186,162.4555
Boid187,471.0324
Boid188,667.2692
Boid189,577.3995
Boid190,246.9942
Boid191,326.2243
Boid192,671.0404
Boid193,184.9174
Boid194,29.74796
Boid195,597.091
Boid196,860.2656
Boid197,689.2313
Boid198,334.0244
Boid199,1010.677
Boid200,214.3128
Boid201,412.4979
Boid202,399.4005
Boid203,168.2353
Boid204,400.597
Boid205,576.1265
Boid206,242.2611
Boid207,739.4008
Boid208,429.7063
Boid209,300.999
Boid210,403.2546
Boid211,409.6652
Boid212,788.5025
Boid213,354.6237
Boid214,229.9091
Boid215,874.1599
Boid216,655.2576
Boid217,224.396
Boid218,306.763
Boid219,108.6891
Boid220,912.6634
Boid221,702.588
Boid222,370.9301
Boid223,1000.812
Boid224,397.1176
Boid225,414.0252
Boid226,474.044
Boid227,358.3133
Boid228,476.4797
Boid229,910.8615
Boid230,415.0281
Boid231,866.2672
Boid232,957.5023
Boid233,213.2285
Boid234,124.6121
Boid235,238.6484
Boid236,307.4659
Boid237,578.3203
Boid238,681.3438
Boid239,291.3121
Boid240,636.2025
Boid241,708.8672
Boid242,326.3519
Boid243,852.8264
Boid244,400.0877
Boid245,382.0769
Boid246,82.12052
Boid247,510.9872
Boid248,466.4246
Boid249,401.8733
Boid0,447.6903
Boid1,375.8488
Boid2,817.3882
Boid3,872.6353
Boid4,767.4866
Boid5,223.6131
Boid6,643.6331
Boid7,381.3082
Boid8,680.1805
Boid9,1048.094
Boid10,854.8229
Boid11,624.478
Boid12,347.8937
Boid13,414.854
Boid14,97.77674
Boid15,680.7201
Boid16,959.3026
Boid17,992.1304
Boid18,617.3289
Boid19,495.2365
Boid20,803.9333
Boid21,406.4572
Boid22,351.645
Boid23,497.4365
Boid24,232.6358
Boid25,119.5384
Boid26,405.4682
Boid27,598.1183
Boid28,768.2266
Boid29,345.2115
Boid30,386.9473
Boid31,851.9622
Boid32,182.8188
Boid33,99.55141
Boid34,212.724
Boid35,763.8412
Boid36,810.1038
Boid37,895.7967
Boid38,328.8062
Boid39,115.2553
Boid40,673.0694
Boid41,676.8395
Boid42,363.4465
Boid43,742.0829
Boid44,997.9086
Boid45,576.5837
Boid46,597.0158
Boid47,573.6793
Boid48,892.5545
Boid49,334.6508
Boid50,139.4181
Boid51,554.8001
Boid52,573.4654
Boid53,514.2437
Boid54,702.4528
Boid55,30.3777
Boid56,475.3064
Boid57,555.8457
Boid58,663.6021
Boid59,265.175
Boid60,835.8092
Boid61,409.0271
Boid62,275.1778
Boid63,240.1629
Boid64,140.7947
Boid65,413.0946
Boid66,507.4691
Boid67,466.7503
Boid68,241.0501
Boid69,679.0711
Boid70,929.3911
Boid71,614.945
Boid72,602.087
Boid73,728.5737
Boid74,543.7597
Boid75,181.569
Boid76,701.076
Boid77,692.8881
Boid78,268.6734
Boid79,832.8347
Boid80,731.1125
Boid81,149.7361
Boid82,533.562
Boid83,565.7289
Boid84,690.7009
Boid85,778.5424
Boid86,198.2244
Boid87,369.4731
Boid88,647.1882
Boid89,765.4628
Boid90,720.5059
Boid91,665.5075
Boid92,635.9835
Boid93,215.7511
Boid94,200.6604
Boid95,829.2736
Boid96,573.7623
Boid97,983.0373
Boid98,899.9041
Boid99,888.3022
Boid100,675.3055
Boid101,634.9616
Boid102,548.5588
Boid103,669.6949
Boid104,523.2377
Boid105,833.1326
Boid106,150.3515
Boid107,702.1622
Boid108,463.6639
Boid109,270.8225
Boid110,738.3131
Boid111,484.0509
Boid112,724.9024
Boid113,446.7416
Boid114,256.8358
Boid115,185.5637
Boid116,400.23
Boid117,965.0583
Boid118,782.4935
Boid119,417.4649
Boid120,447.3094
Boid121,703.0917
Boid122,663.4597
Boid123,739.4067
Boid124,330.9236
Boid125,237.833
Boid126,668.228
Boid127,168.0672
Boid128,921.4055
Boid129,415.4169
Boid130,894.5365
Boid131,145.1206
Boid132,735.3569
Boid133,825.4587
Boid134,322.1035
Boid135,415.42
Boid136,460.4363
Boid137,471.5034
Boid138,356.3323
Boid139,797.4209
Boid140,640.2195
Boid141,155.9943
Boid142,750.5993
Boid143,530.2498
Boid144,594.8271
Boid145,101.4983
Boid146,639.1118
Boid147,457.5949
Boid148,484.6647
Boid149,105.9095
Boid150,631.5095
Boid151,929.8662
Boid152,305.5085
Boid153,659.5481
Boid154,598.8962
Boid155,155.3418
Boid156,389.5808
Boid157,248.6752
Boid158,399.0823
Boid159,73.98788
Boid160,876.215
Boid161,1066.812
Boid162,534.7737
Boid163,1038.091
Boid164,685.0106
Boid165,792.2702
Boid166,1023.783
Boid167,793.3115
Boid168,651.7495
Boid169,606.5051
Boid170,451.5403
Boid171,473.03
Boid172,479.8452
Boid173,635.7529
Boid174,742.8011
Boid175,522.0425
Boid176,977.7145
Boid177,360.6467
Boid178,182.7883
Boid179,555.209
Boid180,178.8925
Boid181,809.9951
Boid182,469.0067
Boid183,457.932
Boid184,307.0663
Boid185,575.6405
Boid186,161.9285
Boid187,463.8304
Boid188,656.0634
Boid189,564.1979
Boid190,247.4274
Boid191,320.7961
Boid192,665.2083
Boid193,184.9872
Boid194,29.53589
Boid195,581.7244
Boid196,843.0247
Boid197,673.9563
Boid198,333.9039
Boid199,996.3895
Boid200,214.6519
Boid201,406.2523
Boid202,392.2633
Boid203,164.3591
Boid204,392.1286
Boid205,569.4491
Boid206,233.9808
Boid207,727.958
Boid208,422.7239
Boid209,294.2644
Boid210,397.2222
Boid211,404.8415
Boid212,771.9492
Boid213,344.2185
Boid214,227.9449
Boid215,861.6536
Boid216,647.4683
Boid217,215.3959
Boid218,305.4844
Boid219,110.9709
Boid220,899.2487
Boid221,688.4833
Boid222,364.046
Boid223,983.8571
Boid224,388.5796
Boid225,410.1287
Boid226,469.5228
Boid227,346.5937
Boid228,467.9259
Boid229,896.0008
Boid230,408.2253
Boid231,854.5817
Boid232,939.1136
Boid233,206.8798
Boid234,117.1306
