boid-i, boid-j, timeElapsed
Boid30,Boid5,23.940
Boid31,Boid40,23.940
Boid32,Boid9,23.940
Boid33,Boid18,23.940
Boid34,Boid10,23.940
Boid35,Boid9,23.940
Boid36,Boid13,23.940
Boid37,Boid18,23.940
Boid38,Boid9,23.940
Boid39,Boid10,23.940
Boid40,Boid11,23.940
Boid41,Boid2,23.940
Boid42,Boid40,23.940
Boid43,Boid5,23.940
Boid44,Boid29,23.940
Boid45,Boid20,23.940
Boid46,Boid10,23.940
Boid47,Boid35,23.940
Boid48,Boid8,23.940
Boid49,Boid10,23.940
Boid0,Boid30,23.962
Boid1,Boid30,23.962
Boid2,Boid30,23.962
Boid3,Boid7,23.962
Boid4,Boid17,23.962
Boid5,Boid7,23.962
Boid6,Boid5,23.962
Boid7,Boid3,23.962
Boid8,Boid14,23.962
Boid9,Boid5,23.962
Boid10,Boid19,23.962
Boid11,Boid4,23.962
Boid12,Boid30,23.962
Boid13,Boid8,23.962
Boid14,Boid3,23.962
Boid15,Boid36,23.962
Boid16,Boid3,23.962
Boid17,Boid32,23.962
Boid18,Boid16,23.962
Boid19,Boid5,23.962
Boid20,Boid33,23.962
Boid21,Boid5,23.962
Boid22,Boid4,23.962
Boid23,Boid48,23.962
Boid24,Boid9,23.962
Boid25,Boid4,23.962
Boid26,Boid16,23.962
Boid27,Boid8,23.962
Boid28,Boid14,23.962
Boid29,Boid16,23.962
Boid30,Boid5,23.962
Boid31,Boid40,23.962
Boid32,Boid9,23.962
Boid33,Boid18,23.962
Boid34,Boid1,23.962
Boid35,Boid5,23.962
Boid36,Boid27,23.962
Boid37,Boid18,23.962
Boid38,Boid5,23.962
Boid39,Boid33,23.962
Boid40,Boid34,23.962
Boid41,Boid22,23.962
Boid42,Boid40,23.962
Boid43,Boid9,23.962
Boid44,Boid5,23.962
Boid45,Boid37,23.962
Boid46,Boid10,23.962
Boid47,Boid35,23.962
Boid48,Boid8,23.962
Boid49,Boid48,23.962
Boid0,Boid35,23.982
Boid1,Boid30,23.982
Boid2,Boid35,23.982
Boid3,Boid7,23.982
Boid4,Boid1,23.982
Boid5,Boid7,23.982
Boid6,Boid9,23.982
Boid7,Boid35,23.982
Boid8,Boid16,23.982
Boid9,Boid35,23.982
Boid10,Boid8,23.982
Boid11,Boid22,23.982
Boid12,Boid30,23.982
Boid13,Boid8,23.982
Boid14,Boid7,23.982
Boid15,Boid23,23.982
Boid16,Boid5,23.982
Boid17,Boid32,23.982
Boid18,Boid8,23.982
Boid19,Boid7,23.982
Boid20,Boid10,23.982
Boid21,Boid7,23.982
Boid22,Boid2,23.982
Boid23,Boid48,23.982
Boid24,Boid9,23.982
Boid25,Boid1,23.982
Boid26,Boid8,23.982
Boid27,Boid8,23.982
Boid28,Boid8,23.982
Boid29,Boid8,23.982
Boid30,Boid7,23.982
Boid31,Boid23,23.982
Boid32,Boid9,23.982
Boid33,Boid8,23.982
Boid34,Boid2,23.982
Boid35,Boid7,23.982
Boid36,Boid13,23.982
Boid37,Boid18,23.982
Boid38,Boid9,23.982
Boid39,Boid10,23.982
Boid40,Boid34,23.982
Boid41,Boid2,23.982
Boid42,Boid31,23.982
Boid43,Boid9,23.982
Boid44,Boid35,23.982
Boid45,Boid20,23.982
Boid46,Boid12,23.982
Boid47,Boid35,23.982
Boid48,Boid8,23.982
Boid49,Boid12,23.982
Boid0,Boid8,23.999
Boid1,Boid30,23.999
Boid2,Boid35,23.999
Boid3,Boid7,23.999
Boid4,Boid1,23.999
Boid5,Boid7,23.999
Boid6,Boid35,23.999
Boid7,Boid35,23.999
Boid8,Boid16,23.999
Boid9,Boid35,23.999
Boid10,Boid8,23.999
Boid11,Boid22,23.999
Boid12,Boid2,23.999
Boid13,Boid8,23.999
Boid14,Boid7,23.999
Boid15,Boid23,23.999
Boid16,Boid8,23.999
Boid17,Boid32,23.999
Boid18,Boid29,23.999
Boid19,Boid35,23.999
Boid20,Boid13,23.999
Boid21,Boid7,23.999
Boid22,Boid2,23.999
Boid23,Boid48,23.999
Boid24,Boid9,23.999
Boid25,Boid1,23.999
Boid26,Boid8,23.999
Boid27,Boid12,23.999
Boid28,Boid8,23.999
Boid29,Boid8,23.999
Boid30,Boid35,23.999
Boid31,Boid23,23.999
Boid32,Boid9,23.999
Boid33,Boid8,23.999
Boid34,Boid0,23.999
Boid35,Boid7,23.999
Boid36,Boid13,23.999
Boid37,Boid18,23.999
Boid38,Boid9,23.999
Boid39,Boid10,23.999
Boid40,Boid34,23.999
Boid41,Boid2,23.999
Boid42,Boid31,23.999
Boid43,Boid35,23.999
Boid44,Boid8,23.999
Boid45,Boid20,23.999
Boid46,Boid10,23.999
Boid47,Boid35,23.999
Boid48,Boid8,23.999
Boid49,Boid12,23.999
Boid0,Boid8,24.019
Boid1,Boid30,24.019
Boid2,Boid19,24.019
Boid3,Boid7,24.019
Boid4,Boid17,24.019
Boid5,Boid7,24.019
Boid6,Boid5,24.019
Boid7,Boid5,24.019
Boid8,Boid19,24.019
Boid9,Boid5,24.019
Boid10,Boid8,24.019
Boid11,Boid4,24.019
Boid12,Boid30,24.019
Boid13,Boid8,24.019
Boid14,Boid5,24.019
Boid15,Boid36,24.019
Boid16,Boid5,24.019
Boid17,Boid4,24.019
Boid18,Boid8,24.019
Boid19,Boid5,24.019
Boid20,Boid10,24.019
Boid21,Boid5,24.019
Boid22,Boid2,24.019
Boid23,Boid48,24.019
Boid24,Boid9,24.019
Boid25,Boid4,24.019
Boid26,Boid8,24.019
Boid27,Boid8,24.019
Boid28,Boid8,24.019
Boid29,Boid8,24.019
Boid30,Boid5,24.019
Boid31,Boid40,24.019
Boid32,Boid9,24.019
Boid33,Boid8,24.019
Boid34,Boid2,24.019
Boid35,Boid5,24.019
Boid36,Boid20,24.019
Boid37,Boid18,24.019
Boid38,Boid5,24.019
Boid39,Boid48,24.019
Boid40,Boid11,24.019
Boid41,Boid2,24.019
Boid42,Boid31,24.019
Boid43,Boid19,24.019
Boid44,Boid8,24.019
Boid45,Boid20,24.019
Boid46,Boid12,24.019
Boid47,Boid35,24.019
Boid48,Boid8,24.019
Boid49,Boid12,24.019
Boid0,Boid8,24.037
Boid1,Boid30,24.037
Boid2,Boid19,24.037
Boid3,Boid14,24.037
Boid4,Boid22,24.037
Boid5,Boid14,24.037
Boid6,Boid14,24.037
Boid7,Boid3,24.037
Boid8,Boid18,24.037
Boid9,Boid35,24.037
Boid10,Boid29,24.037
Boid11,Boid4,24.037
Boid12,Boid22,24.037
Boid13,Boid29,24.037
Boid14,Boid3,24.037
Boid15,Boid42,24.037
Boid16,Boid3,24.037
Boid17,Boid4,24.037
Boid18,Boid29,24.037
Boid19,Boid14,24.037
Boid20,Boid26,24.037
Boid21,Boid9,24.037
Boid22,Boid4,24.037
Boid23,Boid25,24.037
Boid24,Boid9,24.037
Boid25,Boid4,24.037
Boid26,Boid29,24.037
Boid27,Boid12,24.037
Boid28,Boid14,24.037
Boid29,Boid18,24.037
Boid30,Boid14,24.037
Boid31,Boid40,24.037
Boid32,Boid9,24.037
Boid33,Boid18,24.037
Boid34,Boid22,24.037
Boid35,Boid14,24.037
Boid36,Boid42,24.037
Boid37,Boid18,24.037
Boid38,Boid30,24.037
Boid39,Boid26,24.037
Boid40,Boid25,24.037
Boid41,Boid22,24.037
Boid42,Boid40,24.037
Boid43,Boid19,24.037
Boid44,Boid14,24.037
Boid45,Boid37,24.037
Boid46,Boid12,24.037
Boid47,Boid35,24.037
Boid48,Boid8,24.037
Boid49,Boid25,24.037
Boid0,Boid30,24.058
Boid1,Boid30,24.058
Boid2,Boid30,24.058
Boid3,Boid7,24.058
Boid4,Boid1,24.058
Boid5,Boid7,24.058
Boid6,Boid14,24.058
Boid7,Boid3,24.058
Boid8,Boid14,24.058
Boid9,Boid21,24.058
Boid10,Boid8,24.058
Boid11,Boid4,24.058
Boid12,Boid2,24.058
Boid13,Boid8,24.058
Boid14,Boid7,24.058
Boid15,Boid42,24.058
Boid16,Boid3,24.058
Boid17,Boid32,24.058
Boid18,Boid8,24.058
Boid19,Boid14,24.058
Boid20,Boid26,24.058
Boid21,Boid7,24.058
Boid22,Boid2,24.058
Boid23,Boid25,24.058
Boid24,Boid9,24.058
Boid25,Boid1,24.058
Boid26,Boid8,24.058
Boid27,Boid28,24.058
Boid28,Boid14,24.058
Boid29,Boid8,24.058
Boid30,Boid7,24.058
Boid31,Boid40,24.058
Boid32,Boid9,24.058
Boid33,Boid8,24.058
Boid34,Boid2,24.058
Boid35,Boid7,24.058
Boid36,Boid42,24.058
Boid37,Boid18,24.058
Boid38,Boid9,24.058
Boid39,Boid42,24.058
Boid40,Boid25,24.058
Boid41,Boid2,24.058
Boid42,Boid31,24.058
Boid43,Boid9,24.058
Boid44,Boid14,24.058
Boid45,Boid37,24.058
Boid46,Boid40,24.058
Boid47,Boid35,24.058
Boid48,Boid8,24.058
Boid49,Boid25,24.058
Boid0,Boid35,24.077
Boid1,Boid30,24.077
Boid2,Boid35,24.077
Boid3,Boid7,24.077
Boid4,Boid1,24.077
Boid5,Boid35,24.077
Boid6,Boid5,24.077
Boid7,Boid5,24.077
Boid8,Boid18,24.077
Boid9,Boid5,24.077
Boid10,Boid29,24.077
Boid11,Boid4,24.077
Boid12,Boid2,24.077
Boid13,Boid29,24.077
Boid14,Boid5,24.077
Boid15,Boid42,24.077
Boid16,Boid5,24.077
Boid17,Boid32,24.077
Boid18,Boid29,24.077
Boid19,Boid5,24.077
Boid20,Boid33,24.077
Boid21,Boid5,24.077
Boid22,Boid2,24.077
Boid23,Boid41,24.077
Boid24,Boid9,24.077
Boid25,Boid1,24.077
Boid26,Boid29,24.077
Boid27,Boid33,24.077
Boid28,Boid29,24.077
Boid29,Boid18,24.077
Boid30,Boid5,24.077
Boid31,Boid42,24.077
Boid32,Boid35,24.077
Boid33,Boid18,24.077
Boid34,Boid2,24.077
Boid35,Boid5,24.077
Boid36,Boid42,24.077
Boid37,Boid18,24.077
Boid38,Boid5,24.077
Boid39,Boid26,24.077
Boid40,Boid41,24.077
Boid41,Boid2,24.077
Boid42,Boid31,24.077
Boid43,Boid35,24.077
Boid44,Boid35,24.077
Boid45,Boid37,24.077
Boid46,Boid26,24.077
Boid47,Boid32,24.077
Boid48,Boid8,24.077
Boid49,Boid41,24.077
Boid0,Boid30,24.094
Boid1,Boid2,24.094
Boid2,Boid30,24.094
Boid3,Boid7,24.094
Boid4,Boid1,24.094
Boid5,Boid30,24.094
Boid6,Boid30,24.094
Boid7,Boid3,24.094
Boid8,Boid30,24.094
Boid9,Boid5,24.094
Boid10,Boid19,24.094
Boid11,Boid4,24.094
Boid12,Boid2,24.094
Boid13,Boid29,24.094
Boid14,Boid30,24.094
Boid15,Boid42,24.094
Boid16,Boid30,24.094
Boid17,Boid32,24.094
Boid18,Boid16,24.094
Boid19,Boid30,24.094
Boid20,Boid48,24.094
Boid21,Boid5,24.094
Boid22,Boid2,24.094
Boid23,Boid41,24.094
Boid24,Boid9,24.094
Boid25,Boid1,24.094
Boid26,Boid16,24.094
Boid27,Boid0,24.094
Boid28,Boid30,24.094
Boid29,Boid16,24.094
Boid30,Boid5,24.094
Boid31,Boid42,24.094
Boid32,Boid9,24.094
Boid33,Boid18,24.094
Boid34,Boid2,24.094
Boid35,Boid30,24.094
Boid36,Boid42,24.094
Boid37,Boid18,24.094
Boid38,Boid30,24.094
Boid39,Boid48,24.094
Boid40,Boid41,24.094
Boid41,Boid2,24.094
Boid42,Boid31,24.094
Boid43,Boid30,24.094
Boid44,Boid30,24.094
Boid45,Boid37,24.094
Boid46,Boid41,24.094
Boid47,Boid32,24.094
Boid48,Boid8,24.094
Boid49,Boid41,24.094
Boid0,Boid35,24.113
Boid1,Boid38,24.113
Boid2,Boid35,24.113
Boid3,Boid7,24.113
Boid4,Boid1,24.113
Boid5,Boid9,24.113
Boid6,Boid9,24.113
Boid7,Boid21,24.113
Boid8,Boid18,24.113
Boid9,Boid21,24.113
Boid10,Boid8,24.113
Boid11,Boid4,24.113
Boid12,Boid2,24.113
Boid13,Boid29,24.113
Boid14,Boid5,24.113
Boid15,Boid42,24.113
Boid16,Boid5,24.113
Boid17,Boid32,24.113
Boid18,Boid29,24.113
Boid19,Boid5,24.113
Boid20,Boid48,24.113
Boid21,Boid9,24.113
Boid22,Boid2,24.113
Boid23,Boid41,24.113
Boid24,Boid9,24.113
Boid25,Boid1,24.113
Boid26,Boid29,24.113
Boid27,Boid0,24.113
Boid28,Boid14,24.113
Boid29,Boid18,24.113
Boid30,Boid5,24.113
Boid31,Boid42,24.113
Boid32,Boid9,24.113
Boid33,Boid18,24.113
Boid34,Boid2,24.113
Boid35,Boid9,24.113
Boid36,Boid42,24.113
Boid37,Boid18,24.113
Boid38,Boid9,24.113
Boid39,Boid48,24.113
Boid40,Boid41,24.113
Boid41,Boid2,24.113
Boid42,Boid31,24.113
Boid43,Boid9,24.113
Boid44,Boid35,24.113
Boid45,Boid37,24.113
Boid46,Boid41,24.113
Boid47,Boid32,24.113
Boid48,Boid8,24.113
Boid49,Boid41,24.113
Boid0,Boid30,24.129
Boid1,Boid2,24.129
Boid2,Boid30,24.129
Boid3,Boid7,24.129
Boid4,Boid1,24.129
Boid5,Boid7,24.129
Boid6,Boid14,24.129
Boid7,Boid3,24.129
Boid8,Boid14,24.129
Boid9,Boid5,24.129
Boid10,Boid8,24.129
Boid11,Boid4,24.129
Boid12,Boid2,24.129
Boid13,Boid29,24.129
Boid14,Boid7,24.129
Boid15,Boid42,24.129
Boid16,Boid3,24.129
Boid17,Boid32,24.129
Boid18,Boid16,24.129
Boid19,Boid14,24.129
Boid20,Boid48,24.129
Boid21,Boid7,24.129
Boid22,Boid2,24.129
Boid23,Boid41,24.129
Boid24,Boid9,24.129
Boid25,Boid1,24.129
Boid26,Boid16,24.129
Boid27,Boid0,24.129
Boid28,Boid14,24.129
Boid29,Boid16,24.129
Boid30,Boid14,24.129
Boid31,Boid42,24.129
Boid32,Boid35,24.129
Boid33,Boid18,24.129
Boid34,Boid2,24.129
Boid35,Boid7,24.129
Boid36,Boid42,24.129
Boid37,Boid18,24.129
Boid38,Boid5,24.129
Boid39,Boid48,24.129
Boid40,Boid41,24.129
Boid41,Boid2,24.129
Boid42,Boid31,24.129
Boid43,Boid30,24.129
Boid44,Boid14,24.129
Boid45,Boid37,24.129
Boid46,Boid41,24.129
Boid47,Boid32,24.129
Boid48,Boid2,24.129
Boid49,Boid41,24.129
Boid0,Boid35,24.148
Boid1,Boid38,24.148
Boid2,Boid35,24.148
Boid3,Boid7,24.148
Boid4,Boid1,24.148
Boid5,Boid35,24.148
Boid6,Boid5,24.148
Boid7,Boid5,24.148
Boid8,Boid18,24.148
Boid9,Boid5,24.148
Boid10,Boid8,24.148
Boid11,Boid4,24.148
Boid12,Boid2,24.148
Boid13,Boid8,24.148
Boid14,Boid5,24.148
Boid15,Boid42,24.148
Boid16,Boid5,24.148
Boid17,Boid32,24.148
Boid18,Boid8,24.148
Boid19,Boid5,24.148
Boid20,Boid48,24.148
Boid21,Boid5,24.148
Boid22,Boid2,24.148
Boid23,Boid41,24.148
Boid24,Boid9,24.148
Boid25,Boid1,24.148
Boid26,Boid8,24.148
Boid27,Boid0,24.148
Boid28,Boid8,24.148
Boid29,Boid18,24.148
Boid30,Boid5,24.148
Boid31,Boid42,24.148
Boid32,Boid35,24.148
Boid33,Boid18,24.148
Boid34,Boid2,24.148
Boid35,Boid5,24.148
Boid36,Boid42,24.148
Boid37,Boid18,24.148
Boid38,Boid5,24.148
Boid39,Boid48,24.148
Boid40,Boid41,24.148
Boid41,Boid2,24.148
Boid42,Boid31,24.148
Boid43,Boid35,24.148
Boid44,Boid35,24.148
Boid45,Boid37,24.148
Boid46,Boid41,24.148
Boid47,Boid32,24.148
Boid48,Boid2,24.148
Boid49,Boid41,24.148
Boid0,Boid30,24.165
Boid1,Boid2,24.165
Boid2,Boid30,24.165
Boid3,Boid7,24.165
Boid4,Boid1,24.165
Boid5,Boid30,24.165
Boid6,Boid30,24.165
Boid7,Boid35,24.165
Boid8,Boid30,24.165
Boid9,Boid35,24.165
Boid10,Boid19,24.165
Boid11,Boid4,24.165
Boid12,Boid2,24.165
Boid13,Boid8,24.165
Boid14,Boid30,24.165
Boid15,Boid42,24.165
Boid16,Boid30,24.165
Boid17,Boid32,24.165
Boid18,Boid16,24.165
Boid19,Boid30,24.165
Boid20,Boid48,24.165
Boid21,Boid35,24.165
Boid22,Boid2,24.165
Boid23,Boid41,24.165
Boid24,Boid9,24.165
Boid25,Boid1,24.165
Boid26,Boid16,24.165
Boid27,Boid0,24.165
Boid28,Boid30,24.165
Boid29,Boid16,24.165
Boid30,Boid35,24.165
Boid31,Boid42,24.165
Boid32,Boid35,24.165
Boid33,Boid18,24.165
Boid34,Boid2,24.165
Boid35,Boid30,24.165
Boid36,Boid42,24.165
Boid37,Boid18,24.165
Boid38,Boid30,24.165
Boid39,Boid48,24.165
Boid40,Boid41,24.165
Boid41,Boid2,24.165
Boid42,Boid31,24.165
Boid43,Boid30,24.165
Boid44,Boid30,24.165
Boid45,Boid37,24.165
Boid46,Boid41,24.165
Boid47,Boid32,24.165
Boid48,Boid2,24.165
Boid49,Boid41,24.165
Boid0,Boid35,24.187
Boid1,Boid38,24.187
Boid2,Boid35,24.187
Boid3,Boid7,24.187
Boid4,Boid17,24.187
Boid5,Boid7,24.187
Boid6,Boid5,24.187
Boid7,Boid5,24.187
Boid8,Boid18,24.187
Boid9,Boid5,24.187
Boid10,Boid8,24.187
Boid11,Boid4,24.187
Boid12,Boid2,24.187
Boid13,Boid29,24.187
Boid14,Boid7,24.187
Boid15,Boid42,24.187
Boid16,Boid5,24.187
Boid17,Boid32,24.187
Boid18,Boid29,24.187
Boid19,Boid5,24.187
Boid20,Boid48,24.187
Boid21,Boid7,24.187
Boid22,Boid2,24.187
Boid23,Boid41,24.187
Boid24,Boid9,24.187
Boid25,Boid1,24.187
Boid26,Boid29,24.187
Boid27,Boid0,24.187
Boid28,Boid14,24.187
Boid29,Boid18,24.187
Boid30,Boid5,24.187
Boid31,Boid42,24.187
Boid32,Boid35,24.187
Boid33,Boid18,24.187
Boid34,Boid2,24.187
Boid35,Boid7,24.187
Boid36,Boid42,24.187
Boid37,Boid18,24.187
Boid38,Boid5,24.187
Boid39,Boid48,24.187
Boid40,Boid41,24.187
Boid41,Boid2,24.187
Boid42,Boid31,24.187
Boid43,Boid35,24.187
Boid44,Boid35,24.187
Boid45,Boid37,24.187
Boid46,Boid41,24.187
Boid47,Boid32,24.187
Boid48,Boid2,24.187
Boid49,Boid41,24.187
Boid0,Boid30,24.208
Boid1,Boid2,24.208
Boid2,Boid30,24.208
Boid3,Boid7,24.208
Boid4,Boid17,24.208
Boid5,Boid7,24.208
Boid6,Boid14,24.208
Boid7,Boid3,24.208
Boid8,Boid14,24.208
Boid9,Boid5,24.208
Boid10,Boid8,24.208
Boid11,Boid4,24.208
Boid12,Boid2,24.208
Boid13,Boid29,24.208
Boid14,Boid7,24.208
Boid15,Boid42,24.208
Boid16,Boid3,24.208
Boid17,Boid32,24.208
Boid18,Boid16,24.208
Boid19,Boid14,24.208
Boid20,Boid48,24.208
Boid21,Boid7,24.208
Boid22,Boid2,24.208
Boid23,Boid41,24.208
Boid24,Boid9,24.208
Boid25,Boid1,24.208
Boid26,Boid29,24.208
Boid27,Boid0,24.208
Boid28,Boid14,24.208
Boid29,Boid16,24.208
Boid30,Boid14,24.208
Boid31,Boid42,24.208
Boid32,Boid35,24.208
Boid33,Boid18,24.208
Boid34,Boid2,24.208
Boid35,Boid7,24.208
Boid36,Boid42,24.208
Boid37,Boid18,24.208
Boid38,Boid5,24.208
Boid39,Boid48,24.208
Boid40,Boid41,24.208
Boid41,Boid2,24.208
Boid42,Boid31,24.208
Boid43,Boid30,24.208
Boid44,Boid14,24.208
Boid45,Boid37,24.208
Boid46,Boid41,24.208
Boid47,Boid32,24.208
Boid48,Boid2,24.208
Boid49,Boid41,24.208
Boid0,Boid35,24.225
Boid1,Boid38,24.225
Boid2,Boid35,24.225
Boid3,Boid7,24.225
Boid4,Boid17,24.225
Boid5,Boid35,24.225
Boid6,Boid5,24.225
Boid7,Boid5,24.225
Boid8,Boid18,24.225
Boid9,Boid5,24.225
Boid10,Boid8,24.225
Boid11,Boid4,24.225
Boid12,Boid2,24.225
Boid13,Boid8,24.225
Boid14,Boid5,24.225
Boid15,Boid42,24.225
Boid16,Boid5,24.225
Boid17,Boid32,24.225
Boid18,Boid8,24.225
Boid19,Boid5,24.225
Boid20,Boid48,24.225
Boid21,Boid5,24.225
Boid22,Boid2,24.225
Boid23,Boid41,24.225
Boid24,Boid9,24.225
Boid25,Boid1,24.225
Boid26,Boid8,24.225
Boid27,Boid0,24.225
Boid28,Boid8,24.225
Boid29,Boid18,24.225
Boid30,Boid5,24.225
Boid31,Boid42,24.225
Boid32,Boid35,24.225
Boid33,Boid18,24.225
Boid34,Boid2,24.225
Boid35,Boid5,24.225
Boid36,Boid42,24.225
Boid37,Boid18,24.225
Boid38,Boid5,24.225
Boid39,Boid48,24.225
Boid40,Boid41,24.225
Boid41,Boid2,24.225
Boid42,Boid31,24.225
Boid43,Boid35,24.225
Boid44,Boid35,24.225
Boid45,Boid37,24.225
Boid46,Boid41,24.225
Boid47,Boid32,24.225
Boid48,Boid2,24.225
Boid49,Boid41,24.225
Boid0,Boid30,24.243
Boid1,Boid2,24.243
Boid2,Boid30,24.243
Boid3,Boid7,24.243
Boid4,Boid17,24.243
Boid5,Boid30,24.243
Boid6,Boid30,24.243
Boid7,Boid35,24.243
Boid8,Boid30,24.243
Boid9,Boid35,24.243
Boid10,Boid19,24.243
Boid11,Boid4,24.243
Boid12,Boid2,24.243
Boid13,Boid8,24.243
Boid14,Boid30,24.243
Boid15,Boid42,24.243
Boid16,Boid30,24.243
Boid17,Boid32,24.243
Boid18,Boid16,24.243
Boid19,Boid30,24.243
Boid20,Boid48,24.243
Boid21,Boid35,24.243
Boid22,Boid2,24.243
Boid23,Boid41,24.243
Boid24,Boid9,24.243
Boid25,Boid1,24.243
Boid26,Boid19,24.243
Boid27,Boid0,24.243
Boid28,Boid30,24.243
Boid29,Boid16,24.243
Boid30,Boid35,24.243
Boid31,Boid42,24.243
Boid32,Boid35,24.243
Boid33,Boid18,24.243
Boid34,Boid2,24.243
Boid35,Boid30,24.243
Boid36,Boid42,24.243
Boid37,Boid18,24.243
Boid38,Boid30,24.243
Boid39,Boid48,24.243
Boid40,Boid41,24.243
Boid41,Boid2,24.243
Boid42,Boid31,24.243
Boid43,Boid30,24.243
Boid44,Boid30,24.243
Boid45,Boid37,24.243
Boid46,Boid41,24.243
Boid47,Boid32,24.243
Boid48,Boid2,24.243
Boid49,Boid41,24.243
Boid0,Boid35,24.261
Boid1,Boid38,24.261
Boid2,Boid35,24.261
Boid3,Boid7,24.261
Boid4,Boid17,24.261
Boid5,Boid7,24.261
Boid6,Boid5,24.261
Boid7,Boid5,24.261
Boid8,Boid18,24.261
Boid9,Boid5,24.261
Boid10,Boid8,24.261
Boid11,Boid4,24.261
Boid12,Boid2,24.261
Boid13,Boid29,24.261
Boid14,Boid7,24.261
Boid15,Boid42,24.261
Boid16,Boid5,24.261
Boid17,Boid32,24.261
Boid18,Boid29,24.261
Boid19,Boid5,24.261
Boid20,Boid48,24.261
Boid21,Boid7,24.261
Boid22,Boid2,24.261
Boid23,Boid41,24.261
Boid24,Boid9,24.261
Boid25,Boid1,24.261
Boid26,Boid29,24.261
Boid27,Boid0,24.261
Boid28,Boid14,24.261
Boid29,Boid18,24.261
Boid30,Boid5,24.261
Boid31,Boid42,24.261
Boid32,Boid35,24.261
Boid33,Boid18,24.261
Boid34,Boid2,24.261
Boid35,Boid5,24.261
Boid36,Boid42,24.261
Boid37,Boid18,24.261
Boid38,Boid5,24.261
Boid39,Boid48,24.261
Boid40,Boid41,24.261
Boid41,Boid2,24.261
Boid42,Boid31,24.261
Boid43,Boid35,24.261
Boid44,Boid35,24.261
Boid45,Boid37,24.261
Boid46,Boid41,24.261
Boid47,Boid32,24.261
Boid48,Boid2,24.261
Boid49,Boid41,24.261
Boid0,Boid30,24.284
Boid1,Boid2,24.284
Boid2,Boid30,24.284
Boid3,Boid7,24.284
Boid4,Boid17,24.284
Boid5,Boid7,24.284
Boid6,Boid14,24.284
Boid7,Boid3,24.284
Boid8,Boid14,24.284
Boid9,Boid5,24.284
Boid10,Boid8,24.284
Boid11,Boid4,24.284
Boid12,Boid2,24.284
Boid13,Boid29,24.284
Boid14,Boid7,24.284
Boid15,Boid42,24.284
Boid16,Boid3,24.284
Boid17,Boid32,24.284
Boid18,Boid16,24.284
Boid19,Boid14,24.284
Boid20,Boid48,24.284
Boid21,Boid7,24.284
Boid22,Boid2,24.284
Boid23,Boid41,24.284
Boid24,Boid9,24.284
Boid25,Boid1,24.284
Boid26,Boid29,24.284
Boid27,Boid0,24.284
Boid28,Boid14,24.284
Boid29,Boid16,24.284
Boid30,Boid14,24.284
Boid31,Boid42,24.284
Boid32,Boid35,24.284
Boid33,Boid18,24.284
Boid34,Boid2,24.284
Boid35,Boid14,24.284
Boid36,Boid42,24.284
Boid37,Boid18,24.284
Boid38,Boid5,24.284
Boid39,Boid48,24.284
Boid40,Boid41,24.284
Boid41,Boid2,24.284
Boid42,Boid31,24.284
Boid43,Boid30,24.284
Boid44,Boid14,24.284
Boid45,Boid37,24.284
Boid46,Boid41,24.284
Boid47,Boid32,24.284
Boid48,Boid2,24.284
Boid49,Boid41,24.284
Boid0,Boid35,24.301
Boid1,Boid38,24.301
Boid2,Boid35,24.301
Boid3,Boid7,24.301
Boid4,Boid17,24.301
Boid5,Boid35,24.301
Boid6,Boid5,24.301
Boid7,Boid5,24.301
Boid8,Boid18,24.301
Boid9,Boid5,24.301
Boid10,Boid8,24.301
Boid11,Boid4,24.301
Boid12,Boid2,24.301
Boid13,Boid8,24.301
Boid14,Boid5,24.301
Boid15,Boid42,24.301
Boid16,Boid5,24.301
Boid17,Boid32,24.301
Boid18,Boid8,24.301
Boid19,Boid5,24.301
Boid20,Boid48,24.301
Boid21,Boid5,24.301
Boid22,Boid2,24.301
Boid23,Boid41,24.301
Boid24,Boid9,24.301
Boid25,Boid1,24.301
Boid26,Boid8,24.301
Boid27,Boid0,24.301
Boid28,Boid8,24.301
Boid29,Boid18,24.301
Boid30,Boid5,24.301
Boid31,Boid42,24.301
Boid32,Boid35,24.301
Boid33,Boid18,24.301
Boid34,Boid2,24.301
Boid35,Boid5,24.301
Boid36,Boid42,24.301
Boid37,Boid18,24.301
Boid38,Boid5,24.301
Boid39,Boid48,24.301
Boid40,Boid41,24.301
Boid41,Boid2,24.301
Boid42,Boid31,24.301
Boid43,Boid35,24.301
Boid44,Boid35,24.301
Boid45,Boid37,24.301
Boid46,Boid41,24.301
Boid47,Boid32,24.301
Boid48,Boid2,24.301
Boid49,Boid41,24.301
Boid0,Boid8,24.320
Boid1,Boid2,24.320
Boid2,Boid35,24.320
Boid3,Boid7,24.320
Boid4,Boid17,24.320
Boid5,Boid35,24.320
Boid6,Boid5,24.320
Boid7,Boid5,24.320
Boid8,Boid18,24.320
Boid9,Boid5,24.320
Boid10,Boid8,24.320
Boid11,Boid4,24.320
Boid12,Boid2,24.320
Boid13,Boid48,24.320
Boid14,Boid5,24.320
Boid15,Boid42,24.320
Boid16,Boid18,24.320
Boid17,Boid32,24.320
Boid18,Boid8,24.320
Boid19,Boid5,24.320
Boid20,Boid26,24.320
Boid21,Boid5,24.320
Boid22,Boid2,24.320
Boid23,Boid41,24.320
Boid24,Boid9,24.320
Boid25,Boid1,24.320
Boid26,Boid8,24.320
Boid27,Boid0,24.320
